Wavelength	ref00078.asd
350	 2.00080682885011E-02 
351	 2.05248870091955E-02 
352	 2.05501858360402E-02 
353	 2.10302135917309E-02 
354	 2.03998904518056E-02 
355	 1.96672447687701E-02 
356	 1.95317674909752E-02 
357	 1.90982615865798E-02 
358	 1.87718268490829E-02 
359	 1.91596659950733E-02 
360	 2.02927551226041E-02 
361	 0.019675044493908 
362	 1.93402515317499E-02 
363	 1.94009225018764E-02 
364	 1.87719836721645E-02 
365	 1.88453478148397E-02 
366	 1.90390325796595E-02 
367	 1.89027717663874E-02 
368	 1.84946847480053E-02 
369	 1.84052346436957E-02 
370	 1.86089324213861E-02 
371	 1.88346786423746E-02 
372	 1.85616759733809E-02 
373	 1.86232784913043E-02 
374	 0.018688357472407 
375	 1.80475018385458E-02 
376	 1.79261148759867E-02 
377	 1.84359746015683E-02 
378	 1.89870021982275E-02 
379	 1.83646445255605E-02 
380	 1.84057377201372E-02 
381	 1.88918638135081E-02 
382	 1.91258364410214E-02 
383	 1.82850745088922E-02 
384	 1.82824756624905E-02 
385	 1.89306869348714E-02 
386	 1.92031481396323E-02 
387	 1.95241547305672E-02 
388	 0.019614450636186 
389	 1.95583085079547E-02 
390	 1.98195546419955E-02 
391	 1.99821494574848E-02 
392	 2.01359257433836E-02 
393	 2.02966107450565E-02 
394	 2.00146466615533E-02 
395	 2.04716084271002E-02 
396	 2.09682137818613E-02 
397	 2.05365993318685E-02 
398	 2.04487220628049E-02 
399	 2.05074041983145E-02 
400	 2.06403817020389E-02 
401	 2.09172683895377E-02 
402	 2.09772214561783E-02 
403	 2.10261850269934E-02 
404	 2.12436642846407E-02 
405	 2.15908803615947E-02 
406	 2.20632740913652E-02 
407	 2.23027078597979E-02 
408	 0.022067848857829 
409	 2.22883287968101E-02 
410	 2.25882104185424E-02 
411	 2.28826558472391E-02 
412	 2.33584495802541E-02 
413	 0.023491588260932 
414	 2.35664158378495E-02 
415	 2.38265720580814E-02 
416	 2.41663066460945E-02 
417	 2.44669237359168E-02 
418	 2.47071008891779E-02 
419	 2.49223893617052E-02 
420	 2.52145709457561E-02 
421	 2.54130636840009E-02 
422	 0.025491195949599 
423	 2.55703127027777E-02 
424	 2.58444238778417E-02 
425	 2.61751537434767E-02 
426	 2.64293020175664E-02 
427	 2.65960946371307E-02 
428	 2.69733221824159E-02 
429	 0.027259290979739 
430	 2.71500789949327E-02 
431	 0.02747216536884 
432	 2.78577662560824E-02 
433	 2.80564795563377E-02 
434	 2.80102358075514E-02 
435	 2.79833571888605E-02 
436	 2.82538608575387E-02 
437	 2.87746114878215E-02 
438	 2.88630602323418E-02 
439	 2.88813644922639E-02 
440	 0.029038668271929 
441	 2.93837966741223E-02 
442	 2.93813524772188E-02 
443	 0.029462959086286 
444	 0.02971729588351 
445	 2.98681839006118E-02 
446	 3.00907632593427E-02 
447	 3.02810740862715E-02 
448	 3.03778824312044E-02 
449	 0.030543862606613 
450	 0.030627027630129 
451	 3.07078299530786E-02 
452	 3.09218848478101E-02 
453	 3.10720106431907E-02 
454	 3.12676306536136E-02 
455	 3.15113453649909E-02 
456	 3.16576384885514E-02 
457	 3.17225165850915E-02 
458	 3.17951458236445E-02 
459	 3.19492465646487E-02 
460	 3.21734084988962E-02 
461	 3.23133893197264E-02 
462	 3.24108421723276E-02 
463	 3.25886964701455E-02 
464	 3.26226390853564E-02 
465	 3.27737743646463E-02 
466	 3.30936246087271E-02 
467	 3.32557079918757E-02 
468	 3.32778461775785E-02 
469	 3.33191974632076E-02 
470	 3.34988367490775E-02 
471	 3.35851099071685E-02 
472	 3.37819328863255E-02 
473	 3.40369800085571E-02 
474	 3.41347638351687E-02 
475	 3.42470678818219E-02 
476	 0.03439540619255 
477	 3.45666701134311E-02 
478	 3.47226113773375E-02 
479	 0.034892031020556 
480	 3.50549349114802E-02 
481	 3.51744749769603E-02 
482	 3.52025255798072E-02 
483	 3.52846624556324E-02 
484	 3.55203520251828E-02 
485	 3.59319296091669E-02 
486	 3.61865264560117E-02 
487	 3.63424405766605E-02 
488	 3.64685220189751E-02 
489	 3.63879277686516E-02 
490	 3.66425549158766E-02 
491	 3.70017932356499E-02 
492	 3.70248619360443E-02 
493	 3.73071387631089E-02 
494	 3.75695686917035E-02 
495	 3.77479399646659E-02 
496	 3.81164694653162E-02 
497	 0.038334168173697 
498	 3.86089868764423E-02 
499	 3.90960248085389E-02 
500	 3.93054204549976E-02 
501	 0.039670686480163 
502	 4.01557581390154E-02 
503	 4.04558572509345E-02 
504	 4.07390393957114E-02 
505	 4.10512528686386E-02 
506	 4.14100896870726E-02 
507	 4.18095484304309E-02 
508	 0.042244436738459 
509	 4.26930456428611E-02 
510	 4.31370966872549E-02 
511	 4.36014482668246E-02 
512	 0.044029364498651 
513	 4.44570666725561E-02 
514	 4.49934352723213E-02 
515	 4.55098592260668E-02 
516	 4.61142028007643E-02 
517	 4.68035919511916E-02 
518	 4.72079021406352E-02 
519	 0.047689548960329 
520	 4.82209761697032E-02 
521	 4.86686579543486E-02 
522	 4.92440961081941E-02 
523	 4.98270242116391E-02 
524	 5.03292115126144E-02 
525	 5.07189369699523E-02 
526	 5.12876433250025E-02 
527	 5.19456236167403E-02 
528	 5.25213289417544E-02 
529	 5.28858162977623E-02 
530	 5.32506125122773E-02 
531	 5.37132251219152E-02 
532	 0.054275738824697 
533	 5.47253580294538E-02 
534	 5.51610496765832E-02 
535	 5.56017630317547E-02 
536	 5.58640624575931E-02 
537	 5.63069162370251E-02 
538	 5.68438761681927E-02 
539	 5.72969082486158E-02 
540	 5.77600413912065E-02 
541	 5.83009392829908E-02 
542	 5.87994157565476E-02 
543	 5.90164014743011E-02 
544	 0.059458883190574 
545	 5.99233184455397E-02 
546	 6.02593350236995E-02 
547	 0.060713707320013 
548	 6.12552647050329E-02 
549	 6.17565388455697E-02 
550	 6.20956784559034E-02 
551	 6.25123757154001E-02 
552	 6.28824071546039E-02 
553	 6.31720173095073E-02 
554	 6.34859094357369E-02 
555	 6.38043148844282E-02 
556	 6.40959284788542E-02 
557	 0.064345713633151 
558	 0.064605508032371 
559	 6.48708677364144E-02 
560	 6.51144808640999E-02 
561	 6.53089152566507E-02 
562	 0.065565371303227 
563	 0.065809809024058 
564	 6.60299797424229E-02 
565	 6.63704663802615E-02 
566	 0.066647092336648 
567	 6.68535551654082E-02 
568	 6.70505831741614E-02 
569	 6.73070998223286E-02 
570	 6.75112559978775E-02 
571	 6.76403034540147E-02 
572	 6.77593011625921E-02 
573	 6.77629723678946E-02 
574	 6.77938273712591E-02 
575	 0.067922171895162 
576	 0.067915557031757 
577	 6.79454871931475E-02 
578	 6.80264311965093E-02 
579	 6.81080514802202E-02 
580	 6.82314092375065E-02 
581	 6.84582057585724E-02 
582	 6.87417920023191E-02 
583	 6.88961902012146E-02 
584	 6.91210800366987E-02 
585	 6.94063251401097E-02 
586	 6.96668432574108E-02 
587	 6.97410026538655E-02 
588	 6.99824373443149E-02 
589	 0.070335073907338 
590	 7.04504615652898E-02 
591	 7.05257211276713E-02 
592	 7.06978167920436E-02 
593	 7.09836429677506E-02 
594	 7.12001263644677E-02 
595	 0.071475244463955 
596	 7.16851044814785E-02 
597	 7.17165738936664E-02 
598	 7.19268052779672E-02 
599	 7.21049387749496E-02 
600	 7.22020780108317E-02 
601	 7.23551835811574E-02 
602	 7.25951496565697E-02 
603	 7.27888777335898E-02 
604	 7.28765401633553E-02 
605	 7.30846092586012E-02 
606	 7.32576590791363E-02 
607	 7.34073438410481E-02 
608	 7.36140168453621E-02 
609	 7.38240533236432E-02 
610	 7.40488186167423E-02 
611	 7.43012442648278E-02 
612	 0.074592000422461 
