Wavelength	ref00064.asd
350	 0.032514591477953 
351	 3.24625658453413E-02 
352	 3.18736456208193E-02 
353	 3.37683239447645E-02 
354	 3.31720694857886E-02 
355	 3.21816625574159E-02 
356	 3.25933634975864E-02 
357	 3.29621677114543E-02 
358	 3.32159262778372E-02 
359	 3.32198579825074E-02 
360	 3.30760688661087E-02 
361	 3.37175681166267E-02 
362	 3.41885974143638E-02 
363	 3.43474750493366E-02 
364	 3.45927492342655E-02 
365	 3.45020422511355E-02 
366	 3.45966861099017E-02 
367	 3.49305846096654E-02 
368	 0.03476600816441 
369	 3.51325469038624E-02 
370	 3.53634278857802E-02 
371	 0.035038844579878 
372	 3.57764630102024E-02 
373	 3.63303034968361E-02 
374	 3.63919620466063E-02 
375	 3.62198855675397E-02 
376	 3.61860274740742E-02 
377	 3.64266565100931E-02 
378	 3.69261752910819E-02 
379	 3.75243061860828E-02 
380	 3.77420802710731E-02 
381	 0.037889356039075 
382	 3.82695283431203E-02 
383	 3.86345932151768E-02 
384	 3.94070940959288E-02 
385	 4.00781947586314E-02 
386	 4.00020190285036E-02 
387	 4.04781302813218E-02 
388	 0.041064993943352 
389	 4.14666081558211E-02 
390	 4.17068967247822E-02 
391	 4.23577216723782E-02 
392	 4.29345892182572E-02 
393	 4.31191808024493E-02 
394	 4.33449640101561E-02 
395	 4.39503369974991E-02 
396	 4.47368764709298E-02 
397	 4.53424205676699E-02 
398	 4.57782084148465E-02 
399	 4.60781482497635E-02 
400	 4.64856948012822E-02 
401	 4.73266521015565E-02 
402	 4.76230742146368E-02 
403	 4.79530604812264E-02 
404	 4.87062599398139E-02 
405	 4.94693436099215E-02 
406	 5.00570705352511E-02 
407	 5.04507346563241E-02 
408	 5.08006683106729E-02 
409	 5.16780869234859E-02 
410	 5.23441758252044E-02 
411	 5.28130649732252E-02 
412	 5.37412821813026E-02 
413	 5.43878912563753E-02 
414	 5.48686243502278E-02 
415	 5.54193648525212E-02 
416	 5.62400517988269E-02 
417	 5.70394725462204E-02 
418	 5.77055356306819E-02 
419	 5.82370677097489E-02 
420	 5.87910883754715E-02 
421	 5.95301039731616E-02 
422	 6.03059385403023E-02 
423	 6.07494348016565E-02 
424	 0.061393292658382 
425	 6.21023483124776E-02 
426	 6.27240003948835E-02 
427	 6.33240993829157E-02 
428	 6.38272964968409E-02 
429	 6.43342179633657E-02 
430	 6.49669099919054E-02 
431	 6.56182909868052E-02 
432	 6.62864531577755E-02 
433	 6.69275197804268E-02 
434	 6.74739744538942E-02 
435	 0.06811052795722 
436	 0.068631914836522 
437	 6.89991400804528E-02 
438	 6.96618045960806E-02 
439	 7.01499046969926E-02 
440	 7.06579497703769E-02 
441	 7.14657508900661E-02 
442	 7.19952269819521E-02 
443	 7.25289331379949E-02 
444	 0.073091207905564 
445	 7.34375982879029E-02 
446	 7.39185811710605E-02 
447	 7.44490086697118E-02 
448	 7.49495580715108E-02 
449	 7.55705052442689E-02 
450	 7.61261189438704E-02 
451	 7.66129891140631E-02 
452	 7.71108180040368E-02 
453	 7.76713093190731E-02 
454	 7.82090897143075E-02 
455	 7.86931005646801E-02 
456	 7.91693458999714E-02 
457	 7.96888515244829E-02 
458	 8.01236939409293E-02 
459	 8.04477317791536E-02 
460	 0.081067773268949 
461	 8.16204443333996E-02 
462	 8.19993038266364E-02 
463	 8.22750035035877E-02 
464	 8.26918772571587E-02 
465	 8.31448165305993E-02 
466	 8.35618677475062E-02 
467	 8.39792328377518E-02 
468	 0.084494585029229 
469	 8.49686990582749E-02 
470	 8.52969291862481E-02 
471	 8.57742942933697E-02 
472	 8.62224851812283E-02 
473	 8.66643323918471E-02 
474	 8.72377633627913E-02 
475	 8.76282479156853E-02 
476	 8.79506399624104E-02 
477	 8.83380684639402E-02 
478	 8.88510470483832E-02 
479	 8.92573224525241E-02 
480	 8.96623075168765E-02 
481	 9.02108418482497E-02 
482	 9.06120478931691E-02 
483	 9.09567650609553E-02 
484	 9.13504148125682E-02 
485	 9.18818923001694E-02 
486	 9.23596731257258E-02 
487	 9.27980830799674E-02 
488	 9.32773421091547E-02 
489	 0.093952700997579 
490	 9.45301164873776E-02 
491	 9.49991899243079E-02 
492	 9.54746546782186E-02 
493	 0.095918802920063 
494	 9.65151445132975E-02 
495	 9.72437815217772E-02 
496	 9.78242765161513E-02 
497	 9.83579627552302E-02 
498	 9.89683853562515E-02 
499	 9.96985915860272E-02 
500	 0.100276747964151 
501	 0.101057397004016 
502	 0.101981556052765 
503	 0.102755790712323 
504	 0.103567548196373 
505	 0.104260131580389 
506	 0.10490015795046 
507	 0.105988518529113 
508	 0.106841065874171 
509	 0.107555673913848 
510	 0.108432207869592 
511	 0.109505343695233 
512	 0.110578312832752 
513	 0.111550588000083 
514	 0.112434059226674 
515	 0.113480060400138 
516	 0.114581544870308 
517	 0.115640718714739 
518	 0.116770979945605 
519	 0.117889663196439 
520	 0.118988782737569 
521	 0.120077112046079 
522	 0.121053061272802 
523	 0.122036289758955 
524	 0.123049955353815 
525	 0.123983610592388 
526	 0.124877874136148 
527	 0.125859976161824 
528	 0.126958373102778 
529	 0.127853367557992 
530	 0.128638629037173 
531	 0.129419522470196 
532	 0.13028629669842 
533	 0.131078663947003 
534	 0.131831461615632 
535	 0.132580414316111 
536	 0.133328559396281 
537	 0.134105220699673 
538	 0.134810704882637 
539	 0.135368869808452 
540	 0.135981375139731 
541	 0.136716621662736 
542	 0.137475986634036 
543	 0.138041382145773 
544	 0.138588152388797 
545	 0.13921319558067 
546	 0.139915479670026 
547	 0.140494205178291 
548	 0.14114761996436 
549	 0.141823836200826 
550	 0.14239349626075 
551	 0.14295157932199 
552	 0.143468708234921 
553	 0.143925755378145 
554	 0.144325375343401 
555	 0.144813846205458 
556	 0.145303941594198 
557	 0.14571793851246 
558	 0.146230390922725 
559	 0.146640911018451 
560	 0.146931061516146 
561	 0.147218732469398 
562	 0.147648653272841 
563	 0.147899007960902 
564	 0.147926220066364 
565	 0.148285088984715 
566	 0.148574055378082 
567	 0.148749614938088 
568	 0.148898208927116 
569	 0.149156027233449 
570	 0.149260696708045 
571	 0.149278782605898 
572	 0.149571564489974 
573	 0.149765234682678 
574	 0.149927878019845 
575	 0.150178779530777 
576	 0.150578554380564 
577	 0.15084257534233 
578	 0.151002111863911 
579	 0.151222135974795 
580	 0.151375341502847 
581	 0.151502941988305 
582	 0.151618666829132 
583	 0.151680058125191 
584	 0.151820488981528 
585	 0.152054844649748 
586	 0.152340745334735 
587	 0.152572739102887 
588	 0.152797323749144 
589	 0.153022711872951 
590	 0.153231990260476 
591	 0.153520222145432 
592	 0.153803219014982 
593	 0.154052469686671 
594	 0.154373187178412 
595	 0.154669142833447 
596	 0.154905356043912 
597	 0.155100901658544 
598	 0.155412964659012 
599	 0.155733680701102 
600	 0.156042056848038 
601	 0.156408966091585 
602	 0.156704004360901 
603	 0.15697711509461 
604	 0.15726974461474 
605	 0.157501342206621 
606	 0.157717630078243 
607	 0.157935063869466 
608	 0.158159451077852 
609	 0.158428149346422 
610	 0.158704875377683 
611	 0.158940805048775 
612	 0.159082067126092 
613	 0.159309666679462 
614	 0.159535144924086 
615	 0.159673244321872 
616	 0.15995808685733 
617	 0.16015581345828 
618	 0.160300971986703 
619	 0.1606017974118 
620	 0.160876212659863 
621	 0.161167276454008 
622	 0.161498285968018 
623	 0.161791574282958 
624	 0.162137387860615 
625	 0.162539241528494 
626	 0.162963438967834 
627	 0.163381807938851 
628	 0.163786018807134 
629	 0.16418111113498 
630	 0.164578015514689 
631	 0.164956736187765 
632	 0.165317062073595 
633	 0.16563518533165 
634	 0.165800784230536 
635	 0.166052499510694 
636	 0.166327762336395 
637	 0.166438487137635 
638	 0.16640537922041 
639	 0.16634350248211 
640	 0.166267379153957 
641	 0.166056965904942 
642	 0.165907783655051 
643	 0.165803699618867 
644	 0.165681591853609 
645	 0.165529117433229 
646	 0.165302137179684 
647	 0.165081300886163 
648	 0.165004838553946 
649	 0.164942939114756 
650	 0.164964659206442 
651	 0.165089645415458 
652	 0.165226865990839 
653	 0.165416377830575 
654	 0.165587198123055 
655	 0.165685933387702 
656	 0.165867738718881 
657	 0.165962429205417 
658	 0.165971441552577 
659	 0.166032613392548 
660	 0.16594092067737 
661	 0.165790959284176 
662	 0.165678664864521 
663	 0.16563383552068 
664	 0.165459051351935 
665	 0.16521879090683 
666	 0.165065381894472 
667	 0.165058129696329 
668	 0.165111219102284 
669	 0.16515237980785 
670	 0.165146249956468 
671	 0.165307094471872 
672	 0.165566059455105 
673	 0.165819934237959 
674	 0.166003012426533 
675	 0.166380058330195 
676	 0.166860586161212 
677	 0.167261023558559 
678	 0.167773980033599 
679	 0.168421489581675 
680	 0.169168418493217 
681	 0.169936328520206 
682	 0.170839292288214 
683	 0.171976951883941 
684	 0.173402054291162 
685	 0.175082812777305 
686	 0.176821920088511 
687	 0.178832851696399 
688	 0.181250838904989 
689	 0.18357636143896 
690	 0.185987886609101 
691	 0.188679269763272 
692	 0.191575102739975 
693	 0.194505317469721 
694	 0.197438939506868 
695	 0.200381055295262 
696	 0.203446524118996 
697	 0.206485900002066 
698	 0.209468192918592 
699	 0.212394580860535 
700	 0.215258293387528 
701	 0.218078543428835 
702	 0.220831969266899 
703	 0.223440513012256 
704	 0.225938263605138 
705	 0.228364147927899 
706	 0.23075851813979 
707	 0.233095855810785 
708	 0.235310888614125 
709	 0.237471427054466 
710	 0.239660907895815 
711	 0.241718483079991 
712	 0.2437453172344 
713	 0.245776678254675 
714	 0.247751275067541 
715	 0.249730722161659 
716	 0.251673207525168 
717	 0.253613806052985 
718	 0.255710944330801 
719	 0.257647800230158 
720	 0.259376277768476 
721	 0.261030473504305 
722	 0.262481978771402 
723	 0.264024613770589 
724	 0.265774948078945 
725	 0.267433774108154 
726	 0.268907603859076 
727	 0.270297501361175 
