Wavelength	ref00049.asd
350	 7.11524612651157E-02 
351	 7.15368958000016E-02 
352	 7.13990651187331E-02 
353	 7.15111009526859E-02 
354	 7.18469534717014E-02 
355	 7.15611296788471E-02 
356	 7.07585881934182E-02 
357	 7.18439692651532E-02 
358	 7.24073324356193E-02 
359	 7.22340122488377E-02 
360	 0.071946705071562 
361	 7.25200289477322E-02 
362	 7.23381198688386E-02 
363	 7.16316874824376E-02 
364	 7.17686806689594E-02 
365	 7.21480111115334E-02 
366	 7.20584705564509E-02 
367	 7.15562521372858E-02 
368	 7.17390173316358E-02 
369	 7.19273717227519E-02 
370	 7.20622825496063E-02 
371	 7.22371800152134E-02 
372	 7.26390978266968E-02 
373	 7.23604989745489E-02 
374	 7.17742886115451E-02 
375	 0.071814618325609 
376	 0.072150945745057 
377	 0.072417413454858 
378	 7.25066173721562E-02 
379	 7.26209950419606E-02 
380	 7.23421627356117E-02 
381	 7.26362777602123E-02 
382	 0.073846935288837 
383	 7.38908340379828E-02 
384	 7.40978430631795E-02 
385	 7.44404337930287E-02 
386	 7.44164429320554E-02 
387	 0.074530827621499 
388	 7.47284176645947E-02 
389	 0.074816751015935 
390	 7.45695688281346E-02 
391	 7.52410755168375E-02 
392	 0.076005268346058 
393	 7.62230071367232E-02 
394	 7.65443335346406E-02 
395	 7.67839184136007E-02 
396	 7.70096062184118E-02 
397	 7.72477843812913E-02 
398	 7.69183810958442E-02 
399	 7.65815163356579E-02 
400	 7.66437252890866E-02 
401	 7.72302482032608E-02 
402	 7.71053439587018E-02 
403	 7.71307321490026E-02 
404	 7.77831939079388E-02 
405	 7.81535841858262E-02 
406	 7.84288415656616E-02 
407	 7.86983827729774E-02 
408	 7.90178449733782E-02 
409	 0.079337411120678 
410	 7.94831406379648E-02 
411	 7.95332395108825E-02 
412	 7.97588837238673E-02 
413	 7.97918684807303E-02 
414	 8.00410257392761E-02 
415	 8.06119863015645E-02 
416	 8.07396345486308E-02 
417	 8.08983053548917E-02 
418	 8.10656355260057E-02 
419	 8.11347164710205E-02 
420	 8.14062022089429E-02 
421	 8.17278445677933E-02 
422	 8.19837451813206E-02 
423	 8.21192135817837E-02 
424	 8.21282745869196E-02 
425	 8.23572605282321E-02 
426	 8.28918154841977E-02 
427	 8.31393800621871E-02 
428	 8.35332902857716E-02 
429	 8.38239326904856E-02 
430	 8.37310928794322E-02 
431	 8.40532862287058E-02 
432	 8.42759387656165E-02 
433	 8.42911588518986E-02 
434	 8.43950852298049E-02 
435	 8.45593864517266E-02 
436	 8.47216129680682E-02 
437	 8.48554607685591E-02 
438	 8.50132460803334E-02 
439	 8.53251879912915E-02 
440	 8.55364142117179E-02 
441	 8.54011676423475E-02 
442	 8.54790103454088E-02 
443	 0.0856722626213 
444	 8.58769106280965E-02 
445	 8.60306809398706E-02 
446	 8.62241770596948E-02 
447	 8.64111635729611E-02 
448	 8.65395270732144E-02 
449	 8.65846286558612E-02 
450	 8.67108737672911E-02 
451	 8.69176702908329E-02 
452	 8.71305546825184E-02 
453	 8.73349659812575E-02 
