Wavelength	ref00026.asd
350	 0.018993548445807 
351	 1.90346401142294E-02 
352	 1.86739876632175E-02 
353	 1.94832668773057E-02 
354	 0.019110986872161 
355	 0.018636782913586 
356	 1.89045503472338E-02 
357	 1.89927685420115E-02 
358	 0.019050992574267 
359	 1.90594358555176E-02 
360	 0.018986436482344 
361	 1.88801172120769E-02 
362	 1.86682638519019E-02 
363	 1.86862476430263E-02 
364	 1.93333301993323E-02 
365	 0.018932359263815 
366	 0.018606112240859 
367	 1.88534522765042E-02 
368	 1.88368837526743E-02 
369	 1.89242252297257E-02 
370	 1.91049745703554E-02 
371	 1.93064993973797E-02 
372	 1.95242124290028E-02 
373	 1.98121232282782E-02 
374	 2.01656531044583E-02 
375	 2.05604269253834E-02 
376	 2.10907836058815E-02 
377	 2.16164743999995E-02 
378	 2.21905006196565E-02 
379	 2.31035634451789E-02 
380	 0.023981776285987 
381	 2.50920914179331E-02 
382	 2.65546409792442E-02 
383	 2.76906558919397E-02 
384	 2.93253988478003E-02 
385	 3.11935880307317E-02 
386	 3.27866013718454E-02 
387	 3.54353120093906E-02 
388	 3.83065814263869E-02 
389	 4.10953528917809E-02 
390	 4.41960169105657E-02 
391	 4.76929863155779E-02 
392	 0.051769082309525 
393	 5.65134492589823E-02 
394	 6.17547295881488E-02 
395	 6.75931906009823E-02 
396	 7.39941577047117E-02 
397	 8.08258557429653E-02 
398	 8.77470645747301E-02 
399	 9.48817829367518E-02 
400	 0.102266068666047 
401	 0.109876784902257 
402	 0.117937126361509 
403	 0.126879736563956 
404	 0.136879969458814 
405	 0.147626693589644 
406	 0.159393638990409 
407	 0.172092288590003 
408	 0.185455134912528 
409	 0.19929621259221 
410	 0.213185274718431 
411	 0.227081944810046 
412	 0.241281470066785 
413	 0.255291964474764 
414	 0.269158833862459 
415	 0.283004079626082 
416	 0.296945910144284 
417	 0.310496672115068 
418	 0.323689073516849 
419	 0.336696220626195 
420	 0.349195756543803 
421	 0.361024917937968 
422	 0.372176019895642 
423	 0.382812014870366 
424	 0.392803476104952 
425	 0.402433404241271 
426	 0.411804322749756 
427	 0.420469680691133 
428	 0.429112238615481 
429	 0.437405234572494 
430	 0.444787109005472 
431	 0.4514845379536 
432	 0.457352031959583 
433	 0.462425866313059 
434	 0.466933990140964 
435	 0.471290404081806 
436	 0.475413777175023 
437	 0.479175768005383 
438	 0.482516306159823 
439	 0.485696359108105 
440	 0.488517314259117 
441	 0.490735380779784 
442	 0.492815997078658 
443	 0.494673760395689 
444	 0.496389663163475 
445	 0.498212855705583 
446	 0.499658536041408 
447	 0.500783713523458 
448	 0.501743433226292 
449	 0.502643408650826 
450	 0.503541210358459 
451	 0.504486933887712 
452	 0.505498730161748 
453	 0.506489607433973 
454	 0.50732848085636 
455	 0.507965902198321 
456	 0.508453187724533 
457	 0.509076081444108 
458	 0.509706274100668 
459	 0.510213384615651 
460	 0.510787829437249 
461	 0.511201080638855 
462	 0.511535121826841 
463	 0.512011200161496 
464	 0.512435224038213 
465	 0.512947229953562 
466	 0.513536650298497 
467	 0.513923739319165 
468	 0.51417953769214 
469	 0.51442775098593 
470	 0.51472879813582 
471	 0.514824803797876 
472	 0.514876609167626 
473	 0.514971373002578 
474	 0.515123521086245 
475	 0.515227798569425 
476	 0.515334145879541 
477	 0.515461876821259 
478	 0.515522108222573 
479	 0.515677057498844 
480	 0.515896755326807 
481	 0.516085029608579 
482	 0.516162291751462 
483	 0.516395133587628 
484	 0.516895918338141 
485	 0.51758408835085 
486	 0.518136648737791 
487	 0.518546324972231 
488	 0.51883543613005 
489	 0.518851201481487 
490	 0.519172982182083 
491	 0.519776752944604 
492	 0.520373672483397 
493	 0.520919260289903 
494	 0.52139984648875 
495	 0.521828260238579 
496	 0.522244253718305 
497	 0.522882072394378 
498	 0.523584474260719 
499	 0.524184488122099 
500	 0.524850294721539 
501	 0.525445686636403 
502	 0.525922905164976 
503	 0.526313472273866 
504	 0.526759344901603 
505	 0.527249912878188 
506	 0.527767637387036 
507	 0.528317779654092 
508	 0.528954211643462 
509	 0.529618561694933 
510	 0.530215602105913 
511	 0.530645402217345 
512	 0.531178703183186 
513	 0.531860878642123 
514	 0.532535341571631 
515	 0.533245476356336 
516	 0.53396545932292 
517	 0.534691808526557 
518	 0.535549592805773 
519	 0.53605826344273 
520	 0.536434981758597 
521	 0.53708171142518 
522	 0.53764684748341 
523	 0.538121615372234 
524	 0.538568573494935 
525	 0.539098918700365 
526	 0.539904052751192 
527	 0.540668969212976 
528	 0.541130176845251 
529	 0.541528134699361 
530	 0.541991190799205 
531	 0.542565929003225 
532	 0.543225466449129 
533	 0.54379425619617 
534	 0.544251299781451 
535	 0.544647834497148 
536	 0.545117154429561 
537	 0.545596433643277 
538	 0.545995433750222 
539	 0.546278359302215 
540	 0.546696840467702 
541	 0.547136265526343 
542	 0.547519929116169 
543	 0.547821836902172 
544	 0.548063855214078 
545	 0.548385337758907 
546	 0.548813084647565 
