Wavelength	ref00066.asd
350	 2.27850329508028E-02 
351	 2.21320560508862E-02 
352	 2.18849432212488E-02 
353	 2.28862079426782E-02 
354	 2.22616610295436E-02 
355	 2.13584206654565E-02 
356	 0.021371505300463 
357	 2.15987052165261E-02 
358	 2.16886305962806E-02 
359	 2.18193372019183E-02 
360	 0.022052368021888 
361	 2.10874673419349E-02 
362	 2.04433953677542E-02 
363	 2.06168773795382E-02 
364	 2.12001051477169E-02 
365	 2.08083590727954E-02 
366	 2.03791667541765E-02 
367	 0.020322191412591 
368	 1.98939810517047E-02 
369	 2.00772867808425E-02 
370	 2.01474581634333E-02 
371	 1.95768594825382E-02 
372	 1.96967591567306E-02 
373	 1.96807610314463E-02 
374	 0.019540810852464 
375	 1.96641081919517E-02 
376	 1.96953080820029E-02 
377	 0.019970090326574 
378	 2.03462997768635E-02 
379	 2.00815990196484E-02 
380	 2.02012693677575E-02 
381	 2.04911696822311E-02 
382	 2.06262852385318E-02 
383	 2.06980854911809E-02 
384	 2.12193709756756E-02 
385	 0.021783252762794 
386	 2.17174526375852E-02 
387	 2.14867381056441E-02 
388	 2.20317710429603E-02 
389	 2.30443858064811E-02 
390	 2.30093890626024E-02 
391	 2.30777650630054E-02 
392	 2.37170159096142E-02 
393	 2.47902853256511E-02 
394	 2.50779514397315E-02 
395	 2.59656718813234E-02 
396	 2.71743215442208E-02 
397	 2.80246958137841E-02 
398	 2.90291889957231E-02 
399	 3.01491386131016E-02 
400	 3.13672935127446E-02 
401	 3.26933807673784E-02 
402	 0.033779842403559 
403	 3.51540216262845E-02 
404	 3.71248791039405E-02 
405	 3.93532043808633E-02 
406	 4.19430813275065E-02 
407	 4.45657949906435E-02 
408	 4.69695111676821E-02 
409	 5.00431021998701E-02 
410	 5.33623278345419E-02 
411	 5.67796414180817E-02 
412	 6.04259594162886E-02 
413	 6.40563670984623E-02 
414	 6.78022862010741E-02 
415	 7.17510120406677E-02 
416	 7.57589055240259E-02 
417	 8.01384418618875E-02 
418	 8.45508395887976E-02 
419	 0.088632762044575 
420	 9.30774707702138E-02 
421	 9.76504702231628E-02 
422	 0.102084043083453 
423	 0.106176644936389 
424	 0.110299801050766 
425	 0.114421414480325 
426	 0.118464667895676 
427	 0.122388777098924 
428	 0.126366116832395 
429	 0.130351444697581 
430	 0.134246148891349 
431	 0.138181329604597 
432	 0.141763435828951 
433	 0.144905428305094 
434	 0.147822621662406 
435	 0.150619428196225 
436	 0.153276156796991 
437	 0.155753021855882 
438	 0.158007592742415 
439	 0.160239632013884 
440	 0.162314656652277 
441	 0.164049738190316 
442	 0.165704057608502 
443	 0.167208014015457 
444	 0.168532226641476 
445	 0.169711536507862 
446	 0.170837181340002 
447	 0.171889723272006 
448	 0.172853963005601 
449	 0.173764728742521 
450	 0.174723615582395 
451	 0.17570905309293 
452	 0.176668843378697 
453	 0.177718641999159 
454	 0.178926371727626 
455	 0.180248640908464 
456	 0.181525524578148 
457	 0.183015645634413 
458	 0.184626528634409 
459	 0.186271174675068 
460	 0.188125383267367 
461	 0.190104411729223 
462	 0.192068219628568 
463	 0.193886041973659 
464	 0.195843245259879 
465	 0.197756846994386 
466	 0.199510230992784 
467	 0.201159599614898 
468	 0.202636188638562 
469	 0.203833168051586 
470	 0.204706237171459 
471	 0.205462049824845 
472	 0.206038044602467 
473	 0.20634695460075 
474	 0.206324639992722 
475	 0.206307897187302 
476	 0.206179626087395 
477	 0.205916115935259 
478	 0.205789344116342 
479	 0.205741658388021 
480	 0.205794696704688 
481	 0.205995744107815 
482	 0.206415389733323 
483	 0.206974397121848 
484	 0.207739201482378 
485	 0.208903094925067 
486	 0.210171237664132 
487	 0.211629611463841 
488	 0.21334790874148 
489	 0.215169376639276 
490	 0.21715626147045 
491	 0.219191072613187 
492	 0.221193221788059 
493	 0.223621810864496 
494	 0.226418842848542 
495	 0.229477160620214 
496	 0.232689108529757 
497	 0.236224205780441 
498	 0.240112370590067 
499	 0.244290453688714 
500	 0.248501626897441 
501	 0.25315220333155 
502	 0.258113536455016 
503	 0.262946692633859 
504	 0.267711700113757 
505	 0.272528086641889 
506	 0.277419950203763 
507	 0.282228326142886 
508	 0.287094971106785 
509	 0.291914820178353 
510	 0.296577237058501 
511	 0.301309148220297 
512	 0.30598165405757 
513	 0.310462829008035 
514	 0.314661254368357 
515	 0.318929173136141 
516	 0.323169475169783 
517	 0.327259844988747 
518	 0.331291774994413 
519	 0.335289479640564 
520	 0.33897790890696 
521	 0.342116859825632 
522	 0.345276887998916 
523	 0.348196096966678 
524	 0.350825697567229 
525	 0.353376712822947 
526	 0.355781156134528 
527	 0.358084619608697 
528	 0.360325292708807 
529	 0.362438256862783 
530	 0.364407868216152 
531	 0.366165653934828 
532	 0.367676877940937 
533	 0.369400372053774 
534	 0.371155074755969 
535	 0.372749162294067 
536	 0.374112177635252 
537	 0.375514576511309 
538	 0.376919001393615 
539	 0.378228701865849 
540	 0.379550754790463 
541	 0.381014189582961 
542	 0.382490815062543 
543	 0.383671826190576 
544	 0.385063756923843 
545	 0.386516603931225 
546	 0.387861948932236 
547	 0.389121656505702 
548	 0.39050538195481 
549	 0.391916592254418 
550	 0.393191174413817 
551	 0.39466832464413 
552	 0.396080418884002 
553	 0.397393319197928 
554	 0.39889696282987 
555	 0.400410503936744 
556	 0.40195387009233 
557	 0.403589159028014 
558	 0.405321524331305 
559	 0.407349097043671 
560	 0.409521805584579 
561	 0.411530124199105 
562	 0.413828692826216 
563	 0.416231067384618 
564	 0.418728820435552 
565	 0.421771766157988 
566	 0.424799151008517 
567	 0.427859196847074 
568	 0.431113109447386 
569	 0.434231718432402 
570	 0.437286369876123 
571	 0.440358026367435 
572	 0.443521562000028 
573	 0.446674471095499 
574	 0.449828319070934 
575	 0.453037905449133 
576	 0.456317123751667 
577	 0.459738824900034 
578	 0.463283751235088 
579	 0.466925732181613 
580	 0.470909746447438 
581	 0.474929107378988 
582	 0.478769857941209 
583	 0.482420982374766 
584	 0.485859262249778 
585	 0.489173819563091 
586	 0.492455259346929 
587	 0.495744295340249 
588	 0.498955704191439 
589	 0.502158903350689 
590	 0.505466975915819 
591	 0.50882252817663 
592	 0.512036814515151 
593	 0.515147552822494 
594	 0.518428000711172 
595	 0.521763307167288 
596	 0.52502338675849 
597	 0.528113500849015 
598	 0.531065843612857 
599	 0.534001351533507 
600	 0.536854246568546 
601	 0.539374514339627 
602	 0.541785568555416 
603	 0.544112911781052 
604	 0.54631431928424 
605	 0.548292066880312 
606	 0.550155227048849 
607	 0.551941108832875 
608	 0.553635694644609 
609	 0.555187647615565 
610	 0.5566451938806 
611	 0.557980721898342 
612	 0.559058551319405 
613	 0.560070086552998 
614	 0.561044000603324 
615	 0.561954565501154 
616	 0.562768039562497 
617	 0.563584917261926 
618	 0.564395072408163 
619	 0.56513724359829 
620	 0.565973840005883 
621	 0.566758975138846 
622	 0.567425562508656 
623	 0.568137577057985 
624	 0.568784550564893 
625	 0.56947630970906 
626	 0.570322108165489 
627	 0.571048662966477 
628	 0.571763418701428 
629	 0.572449452905509 
630	 0.572961548397071 
631	 0.573588273639918 
632	 0.574187368573818 
633	 0.57462514404465 
634	 0.575018496040011 
635	 0.575315855580769 
636	 0.575490773593224 
637	 0.575526361420914 
638	 0.575405626483222 
639	 0.57517911324613 
