Wavelength	ref00084.asd
350	 1.96585445893662E-02 
351	 1.92159491381652E-02 
352	 1.85203720534128E-02 
353	 1.88647017456702E-02 
354	 1.87772496372551E-02 
355	 1.82598164725679E-02 
356	 0.017837662765988 
357	 1.86271093433821E-02 
358	 0.018619714368184 
359	 1.83002782883183E-02 
360	 1.86070084865503E-02 
361	 1.88774541397279E-02 
362	 1.86363115868396E-02 
363	 1.81752654383314E-02 
364	 1.81980587809578E-02 
365	 1.83428645632005E-02 
366	 1.81029772787397E-02 
367	 1.76932307741793E-02 
368	 1.83187236296629E-02 
369	 1.88348611725922E-02 
370	 0.018708645933386 
371	 1.80562378881285E-02 
372	 1.84269619891977E-02 
373	 1.85521069499575E-02 
374	 1.83601382718566E-02 
375	 1.83810923973303E-02 
376	 0.018564919702673 
377	 1.85283040065444E-02 
378	 1.84493085157548E-02 
379	 1.91645424546641E-02 
380	 1.94513360573574E-02 
381	 1.93923815849689E-02 
382	 1.93752220598839E-02 
383	 0.019819346455089 
384	 1.99400035271551E-02 
385	 1.98606335510304E-02 
386	 2.00140846466883E-02 
387	 1.98869169896437E-02 
388	 0.020189138090224 
389	 2.06836822857501E-02 
390	 2.02048554129904E-02 
391	 2.08616159359246E-02 
392	 2.12712313772355E-02 
393	 0.020666548119631 
394	 2.10812851153456E-02 
395	 2.14604377023807E-02 
396	 2.16150472947159E-02 
397	 2.16660192422851E-02 
398	 2.17498147480659E-02 
399	 2.17172192360308E-02 
400	 2.16622585794915E-02 
401	 2.18399712595579E-02 
402	 2.16238004358719E-02 
403	 2.16484588035153E-02 
404	 2.21492854630053E-02 
405	 2.22134633269674E-02 
406	 2.21943131829956E-02 
407	 0.022179568504884 
408	 0.022174382566056 
409	 2.21212544126412E-02 
410	 2.22056039678465E-02 
411	 2.23944339677552E-02 
412	 2.24626303428627E-02 
413	 2.23822884985005E-02 
414	 2.23640276366063E-02 
415	 2.24760192559347E-02 
416	 2.24014134049138E-02 
417	 2.24729781486081E-02 
418	 2.25927696616982E-02 
419	 2.25753318477188E-02 
420	 2.25887510570536E-02 
421	 2.26000871315002E-02 
422	 2.26123611362039E-02 
423	 0.022660851527899 
424	 0.02266175653134 
425	 2.26470593822057E-02 
426	 2.26486359617062E-02 
427	 2.26500876599278E-02 
428	 2.27052637614265E-02 
429	 2.27146231066512E-02 
430	 0.022585867525259 
431	 2.25302226701882E-02 
