Wavelength	ref00110.asd
350	 1.41808259085099 
351	 1.40152760165582 
352	 1.39896569270072 
353	 1.3873920857825 
354	 1.38024985866373 
355	 1.37055313368381 
356	 1.35505694907915 
357	 1.33893118521354 
358	 1.35293819881867 
359	 1.34996922384544 
360	 1.29411468347306 
361	 1.2865959062124 
362	 1.29906720231308 
363	 1.30197545527784 
364	 1.2742550187999 
365	 1.26805101804842 
366	 1.26223260549436 
367	 1.24628052861014 
368	 1.23571829801654 
369	 1.22949956216895 
370	 1.22650630843558 
371	 1.22071260218249 
372	 1.19176476715207 
373	 1.17106935600302 
374	 1.16457188662687 
375	 1.16344566782062 
376	 1.15056143709525 
377	 1.13632035870098 
378	 1.13067050324151 
379	 1.13927982439036 
380	 1.11878480322341 
381	 1.09711492482733 
382	 1.09546804341457 
383	 1.07673094967134 
384	 1.06515115320631 
385	 1.06102406182533 
386	 1.05455875562334 
387	 1.04415207212605 
388	 1.02634907668941 
389	 1.01005639874212 
390	 1.01215326248432 
391	 0.99464474134054 
392	 0.982158799972959 
393	 0.987178926043642 
394	 0.974298283490979 
395	 0.961869895160362 
396	 0.952635754183202 
397	 0.943608100652296 
398	 0.928921485923074 
399	 0.926862635088673 
400	 0.930574229923358 
401	 0.916058493892771 
402	 0.914156014633999 
403	 0.913779936850159 
404	 0.907036338126827 
405	 0.903747729518656 
406	 0.900514265561019 
407	 0.894487750223273 
408	 0.885456404514296 
409	 0.885152947327122 
410	 0.888047769444376 
411	 0.88968871309717 
412	 0.887912042019107 
413	 0.887365970863167 
414	 0.890419030939048 
415	 0.895469330540543 
416	 0.893726685857727 
417	 0.893014365512082 
418	 0.893637460753245 
419	 0.89386812495476 
420	 0.894656732994746 
421	 0.896429715370839 
422	 0.898816127088589 
423	 0.90088452128948 
424	 0.904060017753936 
425	 0.905786951643883 
426	 0.905097280333043 
427	 0.90513243910124 
428	 0.909465405321586 
429	 0.911641162950102 
430	 0.90545439750197 
431	 0.903465614406371 
432	 0.904363199890173 
433	 0.905332963303576 
434	 0.903526106116635 
435	 0.905200627322232 
436	 0.908457683415778 
437	 0.909976989772435 
438	 0.905349792639842 
439	 0.905497273188968 
440	 0.906823238545235 
441	 0.903229398816211 
442	 0.904254117689278 
443	 0.905267118247206 
444	 0.905031467142269 
445	 0.906050047084927 
446	 0.90584284264336 
447	 0.907450555239294 
448	 0.911577409838537 
449	 0.911245331772052 
450	 0.909271167481379 
451	 0.908334253736293 
452	 0.90998670344875 
453	 0.908612220328511 
454	 0.907745702310533 
455	 0.908031888809132 
456	 0.906112498182426 
457	 0.90522507787722 
458	 0.903326214913035 
459	 0.899347948254768 
460	 0.898515798975596 
461	 0.896866706150021 
462	 0.894457295310888 
463	 0.893287182010654 
464	 0.892275967721179 
465	 0.890212595843767 
466	 0.887184948613197 
467	 0.885104531317035 
468	 0.883821363091283 
469	 0.882260114820101 
470	 0.879794252797719 
